"","OTU","assignmentQual","taxID","superkingdom","phylum","class","order","family","genus","species"
"13553","ASV_14499","None","None",NA,NA,NA,NA,NA,NA,NA
"13554","ASV_14500","None","None",NA,NA,NA,NA,NA,NA,NA
"13555","ASV_14501","None","None",NA,NA,NA,NA,NA,NA,NA
"13556","ASV_14502","None","None",NA,NA,NA,NA,NA,NA,NA
"13557","ASV_14503","None","None",NA,NA,NA,NA,NA,NA,NA
"13558","ASV_14504","None","None",NA,NA,NA,NA,NA,NA,NA
"13559","ASV_14505","Low","1229648","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Codonellopsidae","Laackmanniella","Laackmanniella prolongata"
"13560","ASV_14506","None","None",NA,NA,NA,NA,NA,NA,NA
"13561","ASV_14507","None","None",NA,NA,NA,NA,NA,NA,NA
"13562","ASV_14508","None","None",NA,NA,NA,NA,NA,NA,NA
"13563","ASV_14509","None","None",NA,NA,NA,NA,NA,NA,NA
"13564","ASV_14510","None","None",NA,NA,NA,NA,NA,NA,NA
"13565","ASV_14511","None","None",NA,NA,NA,NA,NA,NA,NA
"13566","ASV_14512","None","None",NA,NA,NA,NA,NA,NA,NA
"13567","ASV_14513","None","None",NA,NA,NA,NA,NA,NA,NA
"13568","ASV_14514","None","None",NA,NA,NA,NA,NA,NA,NA
"13569","ASV_14515","None","None",NA,NA,NA,NA,NA,NA,NA
"13570","ASV_14516","None","None",NA,NA,NA,NA,NA,NA,NA
"13571","ASV_14517","None","None",NA,NA,NA,NA,NA,NA,NA
"13572","ASV_14518","None","None",NA,NA,NA,NA,NA,NA,NA
"13573","ASV_14519","None","None",NA,NA,NA,NA,NA,NA,NA
"13574","ASV_14520","Low","1885296","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","Oncaea","Oncaea curta"
"13575","ASV_14521","None","None",NA,NA,NA,NA,NA,NA,NA
"13576","ASV_14523","None","None",NA,NA,NA,NA,NA,NA,NA
"13577","ASV_14524","None","None",NA,NA,NA,NA,NA,NA,NA
"13578","ASV_14525","Low","324873","Eukaryota","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","Oithona","Oithona similis"
"13579","ASV_14526","Low","2805724","Eukaryota","","","","","","Stramenopiles sp. MAST-3F-sp1"
"13580","ASV_14527","Low","446482","Eukaryota","","Dinophyceae","Gymnodiniales","Kareniaceae","Karlodinium","Karlodinium decipiens"
"13581","ASV_14528","None","None",NA,NA,NA,NA,NA,NA,NA
"13582","ASV_14529","None","None",NA,NA,NA,NA,NA,NA,NA
"13583","ASV_14530","None","None",NA,NA,NA,NA,NA,NA,NA
"13584","ASV_14531","None","None",NA,NA,NA,NA,NA,NA,NA
"13585","ASV_14532","None","None",NA,NA,NA,NA,NA,NA,NA
"13586","ASV_14534","None","None",NA,NA,NA,NA,NA,NA,NA
"13587","ASV_14535","None","None",NA,NA,NA,NA,NA,NA,NA
"13588","ASV_14536","Low","1229649","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","Amphorellopsis","Amphorellopsis quinquealata"
"13589","ASV_14537","High","5211","Eukaryota","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Piskurozyma","Piskurozyma capsuligena"
"13590","ASV_14538","None","None",NA,NA,NA,NA,NA,NA,NA
"13591","ASV_14539","None","None",NA,NA,NA,NA,NA,NA,NA
"13592","ASV_14540","None","None",NA,NA,NA,NA,NA,NA,NA
"13593","ASV_14541","None","None",NA,NA,NA,NA,NA,NA,NA
"13594","ASV_14542","None","None",NA,NA,NA,NA,NA,NA,NA
"13595","ASV_14544","None","None",NA,NA,NA,NA,NA,NA,NA
"13596","ASV_14545","None","None",NA,NA,NA,NA,NA,NA,NA
"13597","ASV_14546","High-MH","None","Eukaryota","Ciliophora","Spirotrichea",NA,NA,NA,NA
"13598","ASV_14547","Low","513281","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","Salpingella","Salpingella acuminata"
"13599","ASV_14548","Low","645386","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Dimophyes","Dimophyes arctica"
"13600","ASV_14549","None","None",NA,NA,NA,NA,NA,NA,NA
"13601","ASV_14550","None","None",NA,NA,NA,NA,NA,NA,NA
"13602","ASV_14551","None","None",NA,NA,NA,NA,NA,NA,NA
"13603","ASV_14552","High-MH","None","Eukaryota","","Dinophyceae","Peridiniales",NA,NA,NA
"13604","ASV_14554","None","None",NA,NA,NA,NA,NA,NA,NA
"13605","ASV_14556","Low","363325","Eukaryota","","Dinophyceae","Blastodiniales","","Blastodinium","Blastodinium contortum"
"13606","ASV_14557","None","None",NA,NA,NA,NA,NA,NA,NA
"13607","ASV_14558","None","None",NA,NA,NA,NA,NA,NA,NA
"13608","ASV_14559","Low","1229649","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","Amphorellopsis","Amphorellopsis quinquealata"
"13609","ASV_14562","Low","390142","Eukaryota","Ciliophora","Spirotrichea","Urostylida","Pseudokeronopsidae","Pseudokeronopsis","Pseudokeronopsis rubra"
"13610","ASV_14563","Low","1034814","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros sp. CCAP 1010/16"
"13611","ASV_14564","Low","645386","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Dimophyes","Dimophyes arctica"
"13612","ASV_14565","Low","1229648","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Codonellopsidae","Laackmanniella","Laackmanniella prolongata"
"13613","ASV_14566","Low","1497510","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros gelidus"
"13614","ASV_14567","None","None",NA,NA,NA,NA,NA,NA,NA
"13615","ASV_14568","None","None",NA,NA,NA,NA,NA,NA,NA
"13616","ASV_14569","Low","1229649","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","Amphorellopsis","Amphorellopsis quinquealata"
"13617","ASV_14570","Low","1348343","Eukaryota","Ciliophora","Litostomatea","Cyclotrichida","Mesodiniidae","Askenasia","Askenasia sp. LWW2010032604"
"13618","ASV_14571","High-MH","None","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia",NA
"13619","ASV_14572","Low","2046356","Eukaryota","Bacillariophyta","Fragilariophyceae","Licmophorales","Ulnariaceae","Ctenophora","Ctenophora sp. (in: diatoms)"
"13620","ASV_14573","High-MH","None","Eukaryota",NA,NA,NA,NA,NA,NA
"13621","ASV_14574","None","None",NA,NA,NA,NA,NA,NA,NA
"13622","ASV_14575","None","None",NA,NA,NA,NA,NA,NA,NA
"13623","ASV_14576","Low","1229734","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Rhabdonellidae","Schmidingerella","Schmidingerella arcuata"
"13624","ASV_14577","Low","324873","Eukaryota","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","Oithona","Oithona similis"
"13625","ASV_14578","Low","1537145","Eukaryota","Ciliophora","Spirotrichea","","Cyrtostrombidiidae","Cyrtostrombidium","Cyrtostrombidium paralongisomum"
"13626","ASV_14579","None","None",NA,NA,NA,NA,NA,NA,NA
"13627","ASV_14580","None","None",NA,NA,NA,NA,NA,NA,NA
"13628","ASV_14581","None","None",NA,NA,NA,NA,NA,NA,NA
"13629","ASV_14583","Low","434030","Eukaryota","Ciliophora","Oligohymenophorea","Philasterida","Uronematidae","Homalogastra","Homalogastra setosa"
"13630","ASV_14584","None","None",NA,NA,NA,NA,NA,NA,NA
"13631","ASV_14585","None","None",NA,NA,NA,NA,NA,NA,NA
"13632","ASV_14586","None","None",NA,NA,NA,NA,NA,NA,NA
"13633","ASV_14587","Low","1229649","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","Amphorellopsis","Amphorellopsis quinquealata"
"13634","ASV_14588","None","None",NA,NA,NA,NA,NA,NA,NA
"13635","ASV_14589","None","None",NA,NA,NA,NA,NA,NA,NA
"13636","ASV_14591","None","None",NA,NA,NA,NA,NA,NA,NA
"13637","ASV_14592","None","None",NA,NA,NA,NA,NA,NA,NA
"13638","ASV_14593","None","None",NA,NA,NA,NA,NA,NA,NA
"13639","ASV_14595","Low","1537145","Eukaryota","Ciliophora","Spirotrichea","","Cyrtostrombidiidae","Cyrtostrombidium","Cyrtostrombidium paralongisomum"
"13640","ASV_14596","None","None",NA,NA,NA,NA,NA,NA,NA
"13641","ASV_14597","Low","1003327","Eukaryota","Ciliophora","Heterotrichea","Heterotrichida","Spirostomidae","Anigsteinia","Anigsteinia clarissima"
"13642","ASV_14598","Low","2547645","Eukaryota","Chordata","Appendicularia","Copelata","Kowalevskiidae","Kowalevskia","Kowalevskia oceanica"
"13643","ASV_14599","None","None",NA,NA,NA,NA,NA,NA,NA
"13644","ASV_14600","High-MH","None","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus",NA
"13645","ASV_14601","None","None",NA,NA,NA,NA,NA,NA,NA
"13646","ASV_14602","None","None",NA,NA,NA,NA,NA,NA,NA
"13647","ASV_14603","None","None",NA,NA,NA,NA,NA,NA,NA
"13648","ASV_14604","None","None",NA,NA,NA,NA,NA,NA,NA
"13649","ASV_14605","Low","1736673","Eukaryota","Cnidaria","Hydrozoa","Anthoathecata","Cytaeididae","Cytaeis","Cytaeis sp. MAN-2015"
"13650","ASV_14606","None","None",NA,NA,NA,NA,NA,NA,NA
"13651","ASV_14607","None","None",NA,NA,NA,NA,NA,NA,NA
"13652","ASV_14608","None","None",NA,NA,NA,NA,NA,NA,NA
"13653","ASV_14610","None","None",NA,NA,NA,NA,NA,NA,NA
"13654","ASV_14611","None","None",NA,NA,NA,NA,NA,NA,NA
"13655","ASV_14612","None","None",NA,NA,NA,NA,NA,NA,NA
"13656","ASV_14613","None","None",NA,NA,NA,NA,NA,NA,NA
"13657","ASV_14614","None","None",NA,NA,NA,NA,NA,NA,NA
"13658","ASV_14615","None","None",NA,NA,NA,NA,NA,NA,NA
"13659","ASV_14616","None","None",NA,NA,NA,NA,NA,NA,NA
"13660","ASV_14617","None","None",NA,NA,NA,NA,NA,NA,NA
"13661","ASV_14618","None","None",NA,NA,NA,NA,NA,NA,NA
"13662","ASV_14619","None","None",NA,NA,NA,NA,NA,NA,NA
"13663","ASV_14620","None","None",NA,NA,NA,NA,NA,NA,NA
"13664","ASV_14621","Low","140496","Eukaryota","Ctenophora","Tentaculata","Cydippida","Mertensiidae","Mertensia","Mertensia ovum"
"13665","ASV_14622","Low","1709939","Eukaryota","Ascomycota","","","","","Ascomycota sp."
"13666","ASV_14623","High-MH","None","Eukaryota","Ciliophora","Spirotrichea","","Cyrtostrombidiidae","Cyrtostrombidium",NA
"13667","ASV_14624","None","None",NA,NA,NA,NA,NA,NA,NA
"13668","ASV_14625","Low","696184","Eukaryota","Ciliophora","Spirotrichea","","Strombidiidae","Strombidium","Strombidium paracalkinsi"
"13669","ASV_14626","Low","1573486","Eukaryota","","Dinophyceae","Gymnodiniales","Kareniaceae","","Kareniaceae sp. IFR11-001"
"13670","ASV_14627","Low","216183","Eukaryota","","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gymnodinium","Gymnodinium sp. 7-15"
"13671","ASV_14628","None","None",NA,NA,NA,NA,NA,NA,NA
"13672","ASV_14629","None","None",NA,NA,NA,NA,NA,NA,NA
"13673","ASV_14630","Low","324873","Eukaryota","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","Oithona","Oithona similis"
"13674","ASV_14631","None","None",NA,NA,NA,NA,NA,NA,NA
"13675","ASV_14632","None","None",NA,NA,NA,NA,NA,NA,NA
"13676","ASV_14633","None","None",NA,NA,NA,NA,NA,NA,NA
"13677","ASV_14634","Low","1935325","Eukaryota","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Galerina","Galerina sp."
"13678","ASV_14635","None","None",NA,NA,NA,NA,NA,NA,NA
"13679","ASV_14636","None","None",NA,NA,NA,NA,NA,NA,NA
"13680","ASV_14637","Low","2012386","Eukaryota","Chytridiomycota","Chytridiomycetes","","","","Chytridiomycetes sp."
"13681","ASV_14638","Low","339963","Eukaryota","","Cryptophyceae","Kathablepharidacea","Katablepharidaceae","Katablepharis","Katablepharis japonica"
"13682","ASV_14639","High-MH","None","Eukaryota",NA,NA,NA,NA,NA,NA
"13683","ASV_14640","Low","1240643","Eukaryota","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","Oithona","Oithona sp. 2012JH195"
"13684","ASV_14642","None","None",NA,NA,NA,NA,NA,NA,NA
"13685","ASV_14643","None","None",NA,NA,NA,NA,NA,NA,NA
"13686","ASV_14644","Low","2046356","Eukaryota","Bacillariophyta","Fragilariophyceae","Licmophorales","Ulnariaceae","Ctenophora","Ctenophora sp. (in: diatoms)"
"13687","ASV_14645","None","None",NA,NA,NA,NA,NA,NA,NA
"13688","ASV_14646","None","None",NA,NA,NA,NA,NA,NA,NA
"13689","ASV_14647","Low","1229734","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Rhabdonellidae","Schmidingerella","Schmidingerella arcuata"
"13690","ASV_14648","None","None",NA,NA,NA,NA,NA,NA,NA
"13691","ASV_14649","High","181653","Eukaryota","Ciliophora","Spirotrichea","","Strombidiidae","Laboea","Laboea strobila"
"13692","ASV_14650","None","None",NA,NA,NA,NA,NA,NA,NA
"13693","ASV_14651","None","None",NA,NA,NA,NA,NA,NA,NA
"13694","ASV_14652","None","None",NA,NA,NA,NA,NA,NA,NA
"13695","ASV_14653","None","None",NA,NA,NA,NA,NA,NA,NA
"13696","ASV_14654","None","None",NA,NA,NA,NA,NA,NA,NA
"13697","ASV_14655","None","None",NA,NA,NA,NA,NA,NA,NA
"13698","ASV_14656","None","None",NA,NA,NA,NA,NA,NA,NA
"13699","ASV_14657","None","None",NA,NA,NA,NA,NA,NA,NA
"13700","ASV_14658","Low","1229649","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","Amphorellopsis","Amphorellopsis quinquealata"
"13701","ASV_14659","None","None",NA,NA,NA,NA,NA,NA,NA
"13702","ASV_14660","High","41875","Eukaryota","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Bathycoccus","Bathycoccus prasinos"
"13703","ASV_14661","None","None",NA,NA,NA,NA,NA,NA,NA
"13704","ASV_14662","None","None",NA,NA,NA,NA,NA,NA,NA
"13705","ASV_14663","None","None",NA,NA,NA,NA,NA,NA,NA
"13706","ASV_14664","None","None",NA,NA,NA,NA,NA,NA,NA
"13707","ASV_14665","None","None",NA,NA,NA,NA,NA,NA,NA
"13708","ASV_14666","Low","273904","Eukaryota","Ciliophora","Spirotrichea","","Strombidiidae","Strombidium","Strombidium biarmatum"
"13709","ASV_14667","None","None",NA,NA,NA,NA,NA,NA,NA
"13710","ASV_14668","None","None",NA,NA,NA,NA,NA,NA,NA
"13711","ASV_14669","None","None",NA,NA,NA,NA,NA,NA,NA
"13712","ASV_14670","None","None",NA,NA,NA,NA,NA,NA,NA
"13713","ASV_14671","Low","1185399","Eukaryota","Ctenophora","Tentaculata","Cydippida","Euplokamidae","Euplokamis","Euplokamis sp. SM-2011c"
"13714","ASV_14672","Low","363325","Eukaryota","","Dinophyceae","Blastodiniales","","Blastodinium","Blastodinium contortum"
"13715","ASV_14673","Low","57513","Eukaryota","Ciliophora","Spirotrichea","Urostylida","Urostylidae","Uroleptus","Uroleptus gallina"
"13716","ASV_14674","None","None",NA,NA,NA,NA,NA,NA,NA
"13717","ASV_14675","Low","1229649","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","Amphorellopsis","Amphorellopsis quinquealata"
"13718","ASV_14676","None","None",NA,NA,NA,NA,NA,NA,NA
"13719","ASV_14677","Low","1407008","Eukaryota","","Dinophyceae","Lophodiniales","Lophodiniaceae","Biecheleriopsis","Biecheleriopsis adriatica"
"13720","ASV_14679","None","None",NA,NA,NA,NA,NA,NA,NA
"13721","ASV_14681","None","None",NA,NA,NA,NA,NA,NA,NA
"13722","ASV_14683","None","None",NA,NA,NA,NA,NA,NA,NA
"13723","ASV_14684","None","None",NA,NA,NA,NA,NA,NA,NA
"13724","ASV_14685","Low","324873","Eukaryota","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","Oithona","Oithona similis"
"13725","ASV_14686","None","None",NA,NA,NA,NA,NA,NA,NA
"13726","ASV_14687","Low","446482","Eukaryota","","Dinophyceae","Gymnodiniales","Kareniaceae","Karlodinium","Karlodinium decipiens"
"13727","ASV_14688","Low","1408142","Eukaryota","","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gymnodinium","Gymnodinium sp. ex Spongotrochus glacialis"
"13728","ASV_14689","Low","1537145","Eukaryota","Ciliophora","Spirotrichea","","Cyrtostrombidiidae","Cyrtostrombidium","Cyrtostrombidium paralongisomum"
"13729","ASV_14690","None","None",NA,NA,NA,NA,NA,NA,NA
"13730","ASV_14691","None","None",NA,NA,NA,NA,NA,NA,NA
"13731","ASV_14692","Low","1573486","Eukaryota","","Dinophyceae","Gymnodiniales","Kareniaceae","","Kareniaceae sp. IFR11-001"
"13732","ASV_14693","None","None",NA,NA,NA,NA,NA,NA,NA
"13733","ASV_14694","None","None",NA,NA,NA,NA,NA,NA,NA
"13734","ASV_14695","None","None",NA,NA,NA,NA,NA,NA,NA
"13735","ASV_14696","None","None",NA,NA,NA,NA,NA,NA,NA
"13736","ASV_14697","None","None",NA,NA,NA,NA,NA,NA,NA
"13737","ASV_14698","None","None",NA,NA,NA,NA,NA,NA,NA
"13738","ASV_14700","Low","1229734","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Rhabdonellidae","Schmidingerella","Schmidingerella arcuata"
"13739","ASV_14701","Low","2699462","Eukaryota","","Dinophyceae","Gymnodiniales","Kareniaceae","Shimiella","Shimiella gracilenta"
"13740","ASV_14702","None","None",NA,NA,NA,NA,NA,NA,NA
"13741","ASV_14703","Low","6837","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","Calanus finmarchicus"
"13742","ASV_14704","None","None",NA,NA,NA,NA,NA,NA,NA
"13743","ASV_14705","None","None",NA,NA,NA,NA,NA,NA,NA
"13744","ASV_14707","None","None",NA,NA,NA,NA,NA,NA,NA
"13745","ASV_14708","None","None",NA,NA,NA,NA,NA,NA,NA
"13746","ASV_14710","None","None",NA,NA,NA,NA,NA,NA,NA
"13747","ASV_14711","Low","216183","Eukaryota","","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gymnodinium","Gymnodinium sp. 7-15"
"13748","ASV_14712","High-MH","None","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros",NA
"13749","ASV_14713","Low","2699462","Eukaryota","","Dinophyceae","Gymnodiniales","Kareniaceae","Shimiella","Shimiella gracilenta"
"13750","ASV_14714","None","None",NA,NA,NA,NA,NA,NA,NA
"13751","ASV_14715","None","None",NA,NA,NA,NA,NA,NA,NA
"13752","ASV_14716","None","None",NA,NA,NA,NA,NA,NA,NA
"13753","ASV_14717","None","None",NA,NA,NA,NA,NA,NA,NA
"13754","ASV_14718","None","None",NA,NA,NA,NA,NA,NA,NA
"13755","ASV_14719","None","None",NA,NA,NA,NA,NA,NA,NA
"13756","ASV_14720","None","None",NA,NA,NA,NA,NA,NA,NA
"13757","ASV_14721","None","None",NA,NA,NA,NA,NA,NA,NA
"13758","ASV_14722","None","None",NA,NA,NA,NA,NA,NA,NA
"13759","ASV_14723","None","None",NA,NA,NA,NA,NA,NA,NA
"13760","ASV_14724","None","None",NA,NA,NA,NA,NA,NA,NA
"13761","ASV_14725","None","None",NA,NA,NA,NA,NA,NA,NA
"13762","ASV_14726","None","None",NA,NA,NA,NA,NA,NA,NA
"13763","ASV_14727","None","None",NA,NA,NA,NA,NA,NA,NA
"13764","ASV_14728","None","None",NA,NA,NA,NA,NA,NA,NA
"13765","ASV_14730","High-MH","None","Eukaryota","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula",NA
"13766","ASV_14731","High","1740237","Eukaryota","Chlorophyta","Trebouxiophyceae","Trebouxiales","Trebouxiaceae","Trebouxia","Trebouxia cretacea"
"13767","ASV_14732","High-MH","None","Eukaryota",NA,NA,NA,NA,NA,NA
"13768","ASV_14733","None","None",NA,NA,NA,NA,NA,NA,NA
"13769","ASV_14734","None","None",NA,NA,NA,NA,NA,NA,NA
"13770","ASV_14735","None","None",NA,NA,NA,NA,NA,NA,NA
"13771","ASV_14736","None","None",NA,NA,NA,NA,NA,NA,NA
"13772","ASV_14737","None","None",NA,NA,NA,NA,NA,NA,NA
"13773","ASV_14738","High","1544645","Eukaryota","Streptophyta","Magnoliopsida","Poales","Poaceae","Poa","Poa trivialis"
"13774","ASV_14739","None","None",NA,NA,NA,NA,NA,NA,NA
"13775","ASV_14740","None","None",NA,NA,NA,NA,NA,NA,NA
"13776","ASV_14741","None","None",NA,NA,NA,NA,NA,NA,NA
"13777","ASV_14742","None","None",NA,NA,NA,NA,NA,NA,NA
"13778","ASV_14743","None","None",NA,NA,NA,NA,NA,NA,NA
"13779","ASV_14744","None","None",NA,NA,NA,NA,NA,NA,NA
"13780","ASV_14745","None","None",NA,NA,NA,NA,NA,NA,NA
"13781","ASV_14746","None","None",NA,NA,NA,NA,NA,NA,NA
"13782","ASV_14747","None","None",NA,NA,NA,NA,NA,NA,NA
"13783","ASV_14748","None","None",NA,NA,NA,NA,NA,NA,NA
"13784","ASV_14749","Low","1709941","Eukaryota","","","","","","fungal sp."
"13785","ASV_14750","High-MH","None","Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Kluyveromyces",NA
"13786","ASV_14751","Low","363325","Eukaryota","","Dinophyceae","Blastodiniales","","Blastodinium","Blastodinium contortum"
"13787","ASV_14752","Low","1475470","Eukaryota","Chlorophyta","Chlorophyceae","Sphaeropleales","Neochloridaceae","Neochloris","Neochloris sp. GM4e"
"13788","ASV_14753","None","None",NA,NA,NA,NA,NA,NA,NA
"13789","ASV_14754","None","None",NA,NA,NA,NA,NA,NA,NA
"13790","ASV_14755","None","None",NA,NA,NA,NA,NA,NA,NA
"13791","ASV_14758","None","None",NA,NA,NA,NA,NA,NA,NA
"13792","ASV_14759","Low","273904","Eukaryota","Ciliophora","Spirotrichea","","Strombidiidae","Strombidium","Strombidium biarmatum"
"13793","ASV_14760","Low","1263189","Eukaryota","Cnidaria","Anthozoa","Scleractinia","Flabellidae","Javania","Javania cailleti"
"13794","ASV_14761","None","None",NA,NA,NA,NA,NA,NA,NA
"13795","ASV_14762","Low","1891245","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Dictyocystidae","Dictyocysta","Dictyocysta sp."
"13796","ASV_14763","None","None",NA,NA,NA,NA,NA,NA,NA
"13797","ASV_14764","Low","185695","Eukaryota","Ciliophora","Litostomatea","Haptorida","Lacrymariidae","Lacrymaria","Lacrymaria olor"
"13798","ASV_14765","None","None",NA,NA,NA,NA,NA,NA,NA
"13799","ASV_14767","None","None",NA,NA,NA,NA,NA,NA,NA
"13800","ASV_14768","None","None",NA,NA,NA,NA,NA,NA,NA
"13801","ASV_14769","None","None",NA,NA,NA,NA,NA,NA,NA
"13802","ASV_14770","Low","140496","Eukaryota","Ctenophora","Tentaculata","Cydippida","Mertensiidae","Mertensia","Mertensia ovum"
"13803","ASV_14771","High","186176","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","Pseudo-nitzschia seriata"
"13804","ASV_14772","None","None",NA,NA,NA,NA,NA,NA,NA
"13805","ASV_14773","None","None",NA,NA,NA,NA,NA,NA,NA
"13806","ASV_14774","Low","1272313","Eukaryota","Ciliophora","Oligohymenophorea","Pleuronematida","Peniculistomatidae","Mytilophilus","Mytilophilus pacificae"
"13807","ASV_14775","None","None",NA,NA,NA,NA,NA,NA,NA
"13808","ASV_14776","Low","1229649","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","Amphorellopsis","Amphorellopsis quinquealata"
"13809","ASV_14777","Low","1229649","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","Amphorellopsis","Amphorellopsis quinquealata"
"13810","ASV_14778","None","None",NA,NA,NA,NA,NA,NA,NA
"13811","ASV_14779","Low","1537145","Eukaryota","Ciliophora","Spirotrichea","","Cyrtostrombidiidae","Cyrtostrombidium","Cyrtostrombidium paralongisomum"
"13812","ASV_14780","High","76773","Eukaryota","Basidiomycota","Malasseziomycetes","Malasseziales","Malasseziaceae","Malassezia","Malassezia globosa"
"13813","ASV_14781","None","None",NA,NA,NA,NA,NA,NA,NA
"13814","ASV_14782","Low","1229734","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Rhabdonellidae","Schmidingerella","Schmidingerella arcuata"
"13815","ASV_14783","Low","324873","Eukaryota","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","Oithona","Oithona similis"
"13816","ASV_14784","None","None",NA,NA,NA,NA,NA,NA,NA
"13817","ASV_14785","Low","1229734","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Rhabdonellidae","Schmidingerella","Schmidingerella arcuata"
"13818","ASV_14786","None","None",NA,NA,NA,NA,NA,NA,NA
"13819","ASV_14787","None","None",NA,NA,NA,NA,NA,NA,NA
"13820","ASV_14788","None","None",NA,NA,NA,NA,NA,NA,NA
"13821","ASV_14789","None","None",NA,NA,NA,NA,NA,NA,NA
"13822","ASV_14790","None","None",NA,NA,NA,NA,NA,NA,NA
"13823","ASV_14791","None","None",NA,NA,NA,NA,NA,NA,NA
"13824","ASV_14792","None","None",NA,NA,NA,NA,NA,NA,NA
"13825","ASV_14794","Low","77931","Eukaryota","","Cryptophyceae","Pyrenomonadales","Geminigeraceae","Teleaulax","Teleaulax amphioxeia"
"13826","ASV_14795","Low","324873","Eukaryota","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","Oithona","Oithona similis"
"13827","ASV_14796","None","None",NA,NA,NA,NA,NA,NA,NA
"13828","ASV_14797","Low","702563","Eukaryota","Ciliophora","Spirotrichea","Choreotrichida","Strobilidiidae","Rimostrombidium","Rimostrombidium veniliae"
"13829","ASV_14798","None","None",NA,NA,NA,NA,NA,NA,NA
"13830","ASV_14799","None","None",NA,NA,NA,NA,NA,NA,NA
"13831","ASV_14800","Low","363325","Eukaryota","","Dinophyceae","Blastodiniales","","Blastodinium","Blastodinium contortum"
"13832","ASV_14801","None","None",NA,NA,NA,NA,NA,NA,NA
"13833","ASV_14802","None","None",NA,NA,NA,NA,NA,NA,NA
"13834","ASV_14803","None","None",NA,NA,NA,NA,NA,NA,NA
"13835","ASV_14804","Low","390142","Eukaryota","Ciliophora","Spirotrichea","Urostylida","Pseudokeronopsidae","Pseudokeronopsis","Pseudokeronopsis rubra"
"13836","ASV_14805","Low","223573","Eukaryota","Ciliophora","Oligohymenophorea","Philasterida","Philasteridae","Parauronema","Parauronema longum"
"13837","ASV_14806","None","None",NA,NA,NA,NA,NA,NA,NA
"13838","ASV_14807","Low","1326776","Eukaryota","","Cryptophyceae","Pyrenomonadales","Pyrenomonadaceae","Rhodomonas","Rhodomonas sp. 08C1"
"13839","ASV_14808","None","None",NA,NA,NA,NA,NA,NA,NA
"13840","ASV_14809","None","None",NA,NA,NA,NA,NA,NA,NA
"13841","ASV_14810","None","None",NA,NA,NA,NA,NA,NA,NA
"13842","ASV_14811","None","None",NA,NA,NA,NA,NA,NA,NA
"13843","ASV_14812","None","None",NA,NA,NA,NA,NA,NA,NA
